2021-11-09 14:39:19+00:00,1458081774009991173,Tjeloup ™,b'Permendikbudristek Nomor 30 Tahun 2021 tentang Pencegahan dan Penanganan Kekerasan Seksual (PPKS) di Lingkungan Per\xe2\x80\xa6 https://t.co/KKzYYYptlY'
2021-11-09 14:28:40+00:00,1458079096097869826,di,"b'RT @airakusumas: Yuk, ikutan diskusi Edukasist tentang implementasi Permendikbudristek No. 30 thn 2021 tentang Pencegahan dan Penanganan Ke\xe2\x80\xa6'"
2021-11-09 14:20:32+00:00,1458077047746560001,Mencari Waktu,"b'RT @idntimes: Menteri Agama (Menag) Yaqut Cholil Qoumas mendukung Peraturan Menteri Pendidikan, Kebudayaan, Riset dan Teknologi (Permendikb\xe2\x80\xa6'"
2021-11-09 14:13:04+00:00,1458075168140451844,IDN Times,"b'Menteri Agama (Menag) Yaqut Cholil Qoumas mendukung Peraturan Menteri Pendidikan, Kebudayaan, Riset dan Teknologi (\xe2\x80\xa6 https://t.co/mWD50KDO8t'"
2021-11-09 13:02:29+00:00,1458057406600994831,A sailor moon,"b'RT @TirtoID: Seorang mahasiswi Unri yang diduga mengalami pelecehan seksual bukannya mendapat pertolongan, malah mendapat intimidasi.\n\nKOMP\xe2\x80\xa6'"
2021-11-09 12:56:28+00:00,1458055891224182786,Ghina_ro,"b'RT @airakusumas: Yuk, ikutan diskusi Edukasist tentang implementasi Permendikbudristek No. 30 thn 2021 tentang Pencegahan dan Penanganan Ke\xe2\x80\xa6'"
2021-11-09 12:55:50+00:00,1458055733518372872,Iqrak Sulhin,"b'RT @airakusumas: Yuk, ikutan diskusi Edukasist tentang implementasi Permendikbudristek No. 30 thn 2021 tentang Pencegahan dan Penanganan Ke\xe2\x80\xa6'"
2021-11-09 12:47:39+00:00,1458053671048994820,Aira Kusumasomantri,"b'Yuk, ikutan diskusi Edukasist tentang implementasi Permendikbudristek No. 30 thn 2021 tentang Pencegahan dan Penang\xe2\x80\xa6 https://t.co/deGU41gt3u'"
2021-11-09 12:44:34+00:00,1458052898500190217,Education4All - #vaksindulu #jakartabangkit,"b'Penyusunan aturan, apalagi sampai setingkat #Menteri, hendaknya melibatkan banyak pihak karena konsekuensinya luas\xe2\x80\xa6 https://t.co/VhwwJee2hq'"
2021-11-09 12:33:53+00:00,1458050209036963851,puke,"b'RT @KomnasPerempuan: Selain Permendikbudristek tentang PPKS No. 30 Tahun 2021, pengesahan RUU Tindak Pidana Kekerasan Seksual akan memberik\xe2\x80\xa6'"
2021-11-09 12:32:17+00:00,1458049805628817415,Komnas Perempuan,"b'Selain Permendikbudristek tentang PPKS No. 30 Tahun 2021, pengesahan RUU Tindak Pidana Kekerasan Seksual akan membe\xe2\x80\xa6 https://t.co/OUzGa1FSAy'"
2021-11-09 12:32:07+00:00,1458049764562386950,Trenasia,b'Tokoh Ulama Dukung Permendikbudristek PPKS Penting Cegah Kekerasan Seksual https://t.co/851bG98Q9U'
2021-11-09 12:30:15+00:00,1458049291872714760,Faris,"b'RT @TirtoID: Seorang mahasiswi Unri yang diduga mengalami pelecehan seksual bukannya mendapat pertolongan, malah mendapat intimidasi.\n\nKOMP\xe2\x80\xa6'"
2021-11-09 11:51:36+00:00,1458039568561700870,Komnas Perempuan,"b'Ironisnya, kasus ini terjadi seiring dengan terbitnya Peraturan Menteri Pendidikan, Kebudayaan, Riset dan Teknologi\xe2\x80\xa6 https://t.co/rtMu1cRBSM'"
2021-11-09 11:48:34+00:00,1458038805189988359,Jawa Pos,b'Menag Nyatakan Dukungannya Atas Permendikbudristek PPKS https://t.co/xsHKklGJJs'
2021-11-09 11:38:37+00:00,1458036299026219020,macxudy,"b'RT @DPP_PPP: ""Permendikbudristek ini sebaiknya dievaluasi kembali atau dicabut oleh Kementerian terkait, karena berpotensi memfasilitasi pe\xe2\x80\xa6'"
2021-11-09 11:03:45+00:00,1458027527155372032,Wisma Berita,b'Komisi X DPR: Permendikbudristek penanganan PPKS perlu direvisi https://t.co/wFgYjY7m4V'
2021-11-09 10:31:11+00:00,1458019329966891014,Ivoox Indonesia,"b'Dianggap Legalisasi Sex Bebas, Muhammadiyah Minta Permendikbudristek soal PPKS Dicabut https://t.co/0om8KPZxIU'"
2021-11-09 10:27:02+00:00,1458018283479781377,Neni Sutisna,"b'RT @DPP_PPP: ""Permendikbudristek ini sebaiknya dievaluasi kembali atau dicabut oleh Kementerian terkait, karena berpotensi memfasilitasi pe\xe2\x80\xa6'"
2021-11-09 10:24:48+00:00,1458017722692898817,Ivoox Indonesia,b'Komisi X DPR Sarankan Permendikbudristek Penanganan PPKS Direvisi https://t.co/6POfu21SsC'
2021-11-09 10:21:45+00:00,1458016953797279746,petiga_bros,"b'RT @DPP_PPP: ""Permendikbudristek ini sebaiknya dievaluasi kembali atau dicabut oleh Kementerian terkait, karena berpotensi memfasilitasi pe\xe2\x80\xa6'"
2021-11-09 10:17:33+00:00,1458015898770370566,Konfrontasi.co,b'Ledia Hanifah: Permendikbudristek No.30/2021 Tentang PPKS Tak Miliki Dasar Hukum https://t.co/fUarh2OkSB'
2021-11-09 10:17:08+00:00,1458015795703779330,areapetiga,"b'RT @DPP_PPP: ""Permendikbudristek ini sebaiknya dievaluasi kembali atau dicabut oleh Kementerian terkait, karena berpotensi memfasilitasi pe\xe2\x80\xa6'"
2021-11-09 09:52:07+00:00,1458009496714821632,Wongkito.Co,b'K H Husein Muhammad : Permendikbudristek PPKS Penting Cegah Kekerasan Seksual\n\nhttps://t.co/8GB91aL0td'
2021-11-09 09:26:22+00:00,1458003017601478656,PPP Banget,"b'RT @DPP_PPP: ""Permendikbudristek ini sebaiknya dievaluasi kembali atau dicabut oleh Kementerian terkait, karena berpotensi memfasilitasi pe\xe2\x80\xa6'"
2021-11-09 09:18:02+00:00,1458000920956919810,JPNN.com,b'Nadiem Makarim menerbitkan Permendikbudristek tentang pencegahan dan penanganan kekerasan seksual (PPKS) di kampus.\xe2\x80\xa6 https://t.co/iWVGnFug6h'
2021-11-09 09:08:01+00:00,1457998401983840258,JPNN.com,b'Pejabat Kemendikbudristek merespons persoalan Permendikbudristek PPPK yang dituding melegalkan zina. Begini penjela\xe2\x80\xa6 https://t.co/wcvPYOOBYk'
2021-11-09 09:01:53+00:00,1457996856848384003,Wisma Berita,b'Komisi X DPR: Permendikbudristek penanganan PPKS perlu direvisi. https://t.co/NBBJpH8vG2 https://t.co/QNAxYYlPhD'
2021-11-09 08:59:13+00:00,1457996186724438022,ANTARASULSEL.Com,b'Komisi X DPR: Permendikbudristek pencegahan dan penanganan PPKS perlu direvisi https://t.co/HBsFoyarI5'
2021-11-09 08:22:00+00:00,1457986817861451781,🇮🇩🇯🇴Piyu anker🇯🇴🇮🇩,"b'RT @medcom_id: Sanksi Bagi Kampus Tak Jalankan Permendikbudristek PPKS, Muhammadiyah: Berlebihan https://t.co/xKKpvN7ki7 via @medcom_id #Ce\xe2\x80\xa6'"
2021-11-09 08:21:37+00:00,1457986722763972610,🇮🇩🇯🇴Piyu anker🇯🇴🇮🇩,"b'RT @medcom_id: Permendikbudristek PPKS Tanpa Cantolan UU, FRI: Bukan Masalah https://t.co/4pUnDhlCnd'"
2021-11-09 08:13:29+00:00,1457984676790878222,Rahmi Wardah Ningsih,b'RT @ManJaddaWaJadaa: Udah denger PERMENDIKBUDRISTEK No 30 tahun 2021?\n\n#PPKS https://t.co/WRshHGXEF4'
2021-11-09 08:03:07+00:00,1457982065899552774,Yolan,"b'RT @medcom_id: Permendikbudristek PPKS Tanpa Cantolan UU, FRI: Bukan Masalah https://t.co/4pUnDhlCnd'"
2021-11-09 07:55:17+00:00,1457980096229167104,andita,"b'RT @DPP_PPP: ""Permendikbudristek ini sebaiknya dievaluasi kembali atau dicabut oleh Kementerian terkait, karena berpotensi memfasilitasi pe\xe2\x80\xa6'"
2021-11-09 07:54:44+00:00,1457979955837423621,inboxpetiga,"b'RT @DPP_PPP: ""Permendikbudristek ini sebaiknya dievaluasi kembali atau dicabut oleh Kementerian terkait, karena berpotensi memfasilitasi pe\xe2\x80\xa6'"
2021-11-09 07:54:02+00:00,1457979781618700292,METRO TV,"b'RT @medcom_id: Permendikbudristek PPKS Tanpa Cantolan UU, FRI: Bukan Masalah https://t.co/4pUnDhlCnd'"
2021-11-09 07:54:00+00:00,1457979773766881284,Ingwi Domi,"b'RT @DPP_PPP: ""Permendikbudristek ini sebaiknya dievaluasi kembali atau dicabut oleh Kementerian terkait, karena berpotensi memfasilitasi pe\xe2\x80\xa6'"
2021-11-09 07:48:46+00:00,1457978454247292931,medcom_id,"b'Permendikbudristek PPKS Tanpa Cantolan UU, FRI: Bukan Masalah https://t.co/4pUnDhlCnd'"
2021-11-09 07:40:19+00:00,1457976327508660225,DPP PPP,"b'""Permendikbudristek ini sebaiknya dievaluasi kembali atau dicabut oleh Kementerian terkait, karena berpotensi memfa\xe2\x80\xa6 https://t.co/XR7dKsptJ0'"
2021-11-09 07:39:00+00:00,1457975998650011651,Rizal.hermawan,b'RT @azaki_khoirudin: Masukan Ketua Komisi 10 sama dengan Rekomendasi Majelis Dikti PP Muhammadiyah\n\nhttps://t.co/XiiNkYyLi9'
2021-11-09 07:28:10+00:00,1457973273031938051,Popo,"b'RT @mardiasih: Baca berita Muhammadiyah menolak Permendikbudristek PPKS, saya nggak langsung reaktif&amp; bertanya, ""Muhammadiyah yg mana"". Muh\xe2\x80\xa6'"
2021-11-09 07:23:35+00:00,1457972117081706499,V,"b'RT @TirtoID: Seorang mahasiswi Unri yang diduga mengalami pelecehan seksual bukannya mendapat pertolongan, malah mendapat intimidasi.\n\nKOMP\xe2\x80\xa6'"
2021-11-09 07:12:01+00:00,1457969205593083907,Direktori Dosen,b'RT @azaki_khoirudin: Masukan Ketua Komisi 10 sama dengan Rekomendasi Majelis Dikti PP Muhammadiyah\n\nhttps://t.co/XiiNkYyLi9'
2021-11-09 06:59:46+00:00,1457966125547884547,Say,b'RT @ManJaddaWaJadaa: Udah denger PERMENDIKBUDRISTEK No 30 tahun 2021?\n\n#PPKS https://t.co/WRshHGXEF4'
2021-11-09 06:57:59+00:00,1457965677877215235,Logical Muslim,b'RT @ManJaddaWaJadaa: Udah denger PERMENDIKBUDRISTEK No 30 tahun 2021?\n\n#PPKS https://t.co/WRshHGXEF4'
2021-11-09 06:57:51+00:00,1457965644071112707,Tausiyahku,b'RT @ManJaddaWaJadaa: Udah denger PERMENDIKBUDRISTEK No 30 tahun 2021?\n\n#PPKS https://t.co/WRshHGXEF4'
2021-11-09 06:56:35+00:00,1457965324804837379,MAN JADDA WAJADA,b'Udah denger PERMENDIKBUDRISTEK No 30 tahun 2021?\n\n#PPKS https://t.co/WRshHGXEF4'
2021-11-09 06:55:11+00:00,1457964972525305857,Dinda K. Anggraini S.,b'@pasadenasl @FPKSDPRRI @__4Lf4th112ad7a @fahmyalaydroes Berarti kiyai ini mendukung tindakan nadiem yg merusak mora\xe2\x80\xa6 https://t.co/FjocrVH5N9'
2021-11-09 06:50:31+00:00,1457963796845133830,defender of truth!,b'@FPKSDPRRI @fahmyalaydroes PKS bikin gaduh! Sok sok alim padahal cenderung gajelas! Sekelas kiyai aja dukung!\n\nhttps://t.co/67FQcc2wwT'
2021-11-09 06:22:23+00:00,1457956716595671040,Azaki Khoirudin,b'Masukan Ketua Komisi 10 sama dengan Rekomendasi Majelis Dikti PP Muhammadiyah\n\nhttps://t.co/XiiNkYyLi9'
2021-11-09 05:35:40+00:00,1457944960422977537,Yoga,"b'RT @TirtoID: Seorang mahasiswi Unri yang diduga mengalami pelecehan seksual bukannya mendapat pertolongan, malah mendapat intimidasi.\n\nKOMP\xe2\x80\xa6'"
2021-11-09 05:29:15+00:00,1457943343602667526,ann,"b'RT @TirtoID: Seorang mahasiswi Unri yang diduga mengalami pelecehan seksual bukannya mendapat pertolongan, malah mendapat intimidasi.\n\nKOMP\xe2\x80\xa6'"
2021-11-09 05:28:02+00:00,1457943039243001863,Ta,"b'RT @TirtoID: Seorang mahasiswi Unri yang diduga mengalami pelecehan seksual bukannya mendapat pertolongan, malah mendapat intimidasi.\n\nKOMP\xe2\x80\xa6'"
2021-11-09 05:27:50+00:00,1457942990144434176,zaky al muwahidin,"b'RT @TirtoID: Seorang mahasiswi Unri yang diduga mengalami pelecehan seksual bukannya mendapat pertolongan, malah mendapat intimidasi.\n\nKOMP\xe2\x80\xa6'"
2021-11-09 05:23:25+00:00,1457941879027212292,adi,"b'RT @TirtoID: Seorang mahasiswi Unri yang diduga mengalami pelecehan seksual bukannya mendapat pertolongan, malah mendapat intimidasi.\n\nKOMP\xe2\x80\xa6'"
2021-11-09 05:16:25+00:00,1457940115129450497,res,"b'RT @TirtoID: Seorang mahasiswi Unri yang diduga mengalami pelecehan seksual bukannya mendapat pertolongan, malah mendapat intimidasi.\n\nKOMP\xe2\x80\xa6'"
2021-11-09 05:13:22+00:00,1457939350126141441,Siska nr,"b'RT @TirtoID: Seorang mahasiswi Unri yang diduga mengalami pelecehan seksual bukannya mendapat pertolongan, malah mendapat intimidasi.\n\nKOMP\xe2\x80\xa6'"
2021-11-09 05:09:31+00:00,1457938379069296644,voucher gratis ongkir tokopedia.com/berkembangbaik,"b'RT @TirtoID: Seorang mahasiswi Unri yang diduga mengalami pelecehan seksual bukannya mendapat pertolongan, malah mendapat intimidasi.\n\nKOMP\xe2\x80\xa6'"
2021-11-09 05:01:23+00:00,1457936331015815168,Mojack,"b'RT @TirtoID: Seorang mahasiswi Unri yang diduga mengalami pelecehan seksual bukannya mendapat pertolongan, malah mendapat intimidasi.\n\nKOMP\xe2\x80\xa6'"
2021-11-09 05:00:21+00:00,1457936070914428931,Yolan,"b'RT @medcom_id: Sanksi Bagi Kampus Tak Jalankan Permendikbudristek PPKS, Muhammadiyah: Berlebihan https://t.co/xKKpvN7ki7 via @medcom_id #Ce\xe2\x80\xa6'"
2021-11-09 04:58:46+00:00,1457935672606543875,medcom_id,"b'Tak Berdasar Hukum, Legislator Minta Permendikbudristek PPKS Dibatalkan https://t.co/WhZN5PEjoX'"
2021-11-09 04:52:00+00:00,1457933970796998658,METRO TV,"b'RT @medcom_id: Sanksi Bagi Kampus Tak Jalankan Permendikbudristek PPKS, Muhammadiyah: Berlebihan https://t.co/xKKpvN7ki7 via @medcom_id #Ce\xe2\x80\xa6'"
2021-11-09 04:48:28+00:00,1457933082648924161,medcom_id,"b'Sanksi Bagi Kampus Tak Jalankan Permendikbudristek PPKS, Muhammadiyah: Berlebihan https://t.co/xKKpvN7ki7 via\xe2\x80\xa6 https://t.co/VhQZWlxupA'"
2021-11-09 04:44:48+00:00,1457932160728403978,ANTARASULSEL.Com,b'Legislator: Permendikbudristek 30/2021 tentang PPKS tidak miliki dasar hukum https://t.co/6x4WdwI2aE'
2021-11-09 04:44:03+00:00,1457931970323750915,Firman Nurhuda,"b'Jangan sampai persetujuan seksual dikembalikan kepada masing-masing individu. \n\nHanya diera sekarang Kemendikbud ,\xe2\x80\xa6 https://t.co/5zOLGLgmU1'"
